index,unit2_pos,unit1_beam
6619,"[0.18524504444044654, 0.3018111433692226]",6
6620,"[0.18581546797646384, 0.3090004147892488]",7
6621,"[0.1864096591619262, 0.316189686130686]",7
6622,"[0.18700385036427647, 0.32351721278128515]",8
6623,"[0.18759804154973883, 0.3308447393729426]",9
6624,"[0.1881922327352012, 0.33844877642574606]",9
6625,"[0.1888101915701086, 0.34619106870912253]",9
6626,"[0.18885772685211075, 0.34757362089696914]",10
6627,"[0.1894994533364632, 0.3565602101376192]",11
6628,"[0.19014117982081563, 0.3656850546088422]",11
6629,"[0.19080667395461312, 0.37522466471284255]",12
6630,"[0.19149593573785567, 0.38490253006706315]",12
6631,"[0.19223273280310038, 0.39471865063220946]",14
6632,"[0.19294576221890003, 0.40494953684978036]",14
6633,"[0.1937776298819249, 0.4151804230673512]",15
6634,"[0.19456196226294764, 0.42444352274950004]",15
6635,"[0.19537006227652748, 0.4337066224120016]",17
6636,"[0.19622569757210948, 0.4429697220941504]",17
6637,"[0.19710510053402444, 0.452371076987225]",19
6638,"[0.1980320387948295, 0.4619106871305198]",19
6639,"[0.1989827446881917, 0.47145029723452014]",20
6640,"[0.19998098588044397, 0.4809899073385205]",20
6641,"[0.2007890858940238, 0.4892852205048945]",22
6642,"[0.20176355943683102, 0.5006221484884604]",22
6643,"[0.20261919474930096, 0.5109912899169571]",23
6644,"[0.2033797594639907, 0.5205309000209574]",24
6645,"[0.2040452535977882, 0.5291027236091829]",24
6646,"[0.20459190948436046, 0.5368450158925594]",25
6647,"[0.20504349479004047, 0.5436195216012193]",25
6648,"[0.20537624184849526, 0.5495644960639718]",26
6649,"[0.2052336359687129, 0.5474906677625547]",26
6650,"[0.20492465655970318, 0.5490114751613271]",26
6651,"[0.20456814185180333, 0.5498410064858235]",26
6652,"[0.2041640918450134, 0.5499792616967492]",26
6653,"[0.20371250653933343, 0.5494262408333989]",27
6654,"[0.20318961828531826, 0.5483201990870511]",27
6655,"[0.20261919474930096, 0.5465228812271327]",27
6656,"[0.20166848885593877, 0.5427899903160175]",27
6657,"[0.20112183295247857, 0.5397483754791783]",27
6658,"[0.2007415505951337, 0.5372597815449839]",27
6659,"[0.20055140941646127, 0.5350476980719355]",26
6660,"[0.20052764176701623, 0.5333886354229429]",26
6661,"[0.20069401531313155, 0.5320060832350963]",26
6662,"[0.20105053002103138, 0.5311765519106]",26
6663,"[0.20157341827504652, 0.5306235310276025]",26
6664,"[0.20057517706590633, 0.5302087653751779]",26
6665,"[0.200884156491804, 0.527305405788559]",26
6666,"[0.20116936825136866, 0.5241255357407941]",25
6667,"[0.20147834767726633, 0.5205309000209574]",25
6668,"[0.20178732708627609, 0.5167980091098422]",25
6669,"[0.20209630651217375, 0.5126503525266551]",25
6670,"[0.20242905357062851, 0.5080879303303382]",24
6671,"[0.2029044065257536, 0.5000691275858157]",24
6672,"[0.203094547704426, 0.4957832158113501]",24
6673,"[0.2033084565325435, 0.49149730401723735]",24
6674,"[0.20352236536066098, 0.48707313701219884]",23
6675,"[0.20373627418877846, 0.4825107147765873]",23
6676,"[0.20395018301689594, 0.47808654775190157]",23
6677,"[0.20418785947757054, 0.4733858703053643]",22
6678,"[0.204425535972021, 0.468685192858827]",22
6679,"[0.20447307125402317, 0.46785566153433067]",22
6680,"[0.20466321243269558, 0.4624637079938701]",21
6681,"[0.20492465655970318, 0.45707175443376225]",20
6682,"[0.20520986831926785, 0.4515415456627287]",20
6683,"[0.20551884774516552, 0.4460113369309896]",20
6684,"[0.2058991301025104, 0.440481128159956]",20
6685,"[0.20630318010930032, 0.43467440894742365]",19
6686,"[0.20670723011609024, 0.4290059449654643]",19
6687,"[0.2070162095419879, 0.42402875705778104]",19
6688,"[0.2073014213015526, 0.41891331397846643]",17
6689,"[0.2075866330780052, 0.41379787087950465]",17
6690,"[0.20784807718812484, 0.40854417254996983]",17
6691,"[0.20810952131513244, 0.40329047420078773]",16
6692,"[0.20837096544214, 0.39789852067997444]",15
6693,"[0.20860864191970252, 0.3925065671198666]",15
6694,"[0.20896515662760234, 0.387114613579406]",15
6695,"[0.20925036840405498, 0.3808931286948019]",14
6696,"[0.2095593478130647, 0.374809899060418]",14
6697,"[0.20989209488840743, 0.36886492465660714]",13
6698,"[0.21024860959630726, 0.36319646065500055]",12
6699,"[0.21060512430420708, 0.357666251883967]",12
6700,"[0.21098540666155194, 0.3522742983435064]",12
6701,"[0.21143699196723195, 0.34729711045547035]",11
6702,"[0.21160336549645936, 0.3432877091225036]",11
6703,"[0.21181727432457684, 0.33927830775024237]",11
6704,"[0.21205495080213935, 0.33513065116705537]",10
6705,"[0.21231639492914695, 0.33112124983408864]",10
6706,"[0.21260160668871161, 0.32725010367275315]",9
6707,"[0.21293435376405434, 0.3232407023397864]",9
6708,"[0.2132671008225091, 0.3193695562177454]",9
6709,"[0.21381375670908137, 0.3159131757088344]",9
6710,"[0.21447925084287886, 0.313286326544067]",9
6711,"[0.2151685126261214, 0.3110742430513714]",9
6712,"[0.21585777439247603, 0.3094151804023788]",8
6713,"[0.21654703617571855, 0.30844739388660397]",8
6714,"[0.2172600655915182, 0.3080326282145322]",8
6715,"[0.21799686267365084, 0.30817088342545795]",8
6716,"[0.21885249798612078, 0.30872390432810276]",8
6717,"[0.21963683033336764, 0.3098299460744506]",7
6718,"[0.22049246566272548, 0.31121249826229713]",8
6719,"[0.22137186860775254, 0.31287156091128976]",8
6720,"[0.2222988068685576, 0.3148071339428394]",8
6721,"[0.2232495127619198, 0.3171574726857553]",8
6722,"[0.22424775395417207, 0.31964606661994965]",9
6723,"[0.22529353044531442, 0.3224111710152901]",9
6724,"[0.22536483339364954, 0.32227291580436435]",9
6725,"[0.22652944811512923, 0.3261440619264053]",9
6726,"[0.22762275990516168, 0.329462187185096]",9
6727,"[0.2285972334479689, 0.33222729158043646]",9
6728,"[0.229500404042441, 0.3345776303037051]",9
6729,"[0.23030850405602082, 0.33637494814397617]",9
6730,"[0.23099776583926337, 0.33775750035147]",9
6731,"[0.2318534011517333, 0.33844877642574606]",9
6732,"[0.23225745115852323, 0.3383105212148203]",10
6733,"[0.23266150116531314, 0.33817226600389455]",9
6734,"[0.233041783522658, 0.3380340107929688]",10
6735,"[0.23339829823055783, 0.33789575554274853]",10
6736,"[0.23373104530590055, 0.33789575554274853]",10
6737,"[0.23406379236435534, 0.33775750035147]",10
6738,"[0.23434900414080795, 0.33775750035147]",10
6739,"[0.23396872176657516, 0.33789575554274853]",10
6740,"[0.23508580120605266, 0.33817226600389455]",10
6741,"[0.23579883063874024, 0.3385870316563191]",10
6742,"[0.23610781004774997, 0.3388635420781706]",10
6743,"[0.23603650709941484, 0.33927830775024237]",10
6744,"[0.23556115414428977, 0.33983132861359266]",10
6745,"[0.23470551884870777, 0.3403843494769429]",10
6746,"[0.23133051289771817, 0.34149039126258524]",10
6747,"[0.22835955697040639, 0.34204341212593553]",11
6748,"[0.2249370157374146, 0.3427346882198588]",11
6749,"[0.22108665684818785, 0.3432877091225036]",10
6750,"[0.2167847126532811, 0.3438407299858539]",11
6751,"[0.2120311831526943, 0.34439375084920415]",10
6752,"[0.2068498359958726, 0.3450850269627747]",10
6753,"[0.20121690355025876, 0.34563804784577223]",11
6754,"[0.20105053002103138, 0.34563804784577223]",11
6755,"[0.1937300945830348, 0.34619106870912253]",11
6756,"[0.18724152682495107, 0.3468823447833986]",11
6757,"[0.1815848267298922, 0.34729711045547035]",11
6758,"[0.17678376194730328, 0.34785013131882064]",11
6759,"[0.1728145648108513, 0.3482648969908924]",11
6760,"[0.1696772353374242, 0.34867966264331696]",11
6761,"[0.1674193088428, 0.3492326835066672]",11
6762,"[0.16806103531026453, 0.349370938717593]",11
6763,"[0.1688216000418422, 0.34964744917873897]",11
6764,"[0.16970100298686924, 0.349785704409312]",11
6765,"[0.17072301182856658, 0.3500622148311635]",11
6766,"[0.17186385891748912, 0.3502004700813838]",11
6767,"[0.1731473118693061, 0.3504769805032353]",11
6768,"[0.17283833246029634, 0.3504769805032353]",11
6769,"[0.17293340305807653, 0.35061523571416103]",11
6770,"[0.17295717069063365, 0.35075349090543956]",11
6771,"[0.17288586775918643, 0.3510300013665856]",11
6772,"[0.17274326186251618, 0.35116825661680584]",11
6773,"[0.17250558540184158, 0.35130651180808437]",11
6774,"[0.17217283832649885, 0.3514447670190101]",11
6775,"[0.17176878831970893, 0.35172127748015614]",11
6776,"[0.1717450206702639, 0.3518595326910819]",11
6777,"[0.1715786471410365, 0.35199778790200764]",11
6778,"[0.1714598089106992, 0.3521360431129334]",11
6779,"[0.1714122736118091, 0.3521360431129334]",11
6780,"[0.17138850596236407, 0.3522742983435064]",11
6781,"[0.17143604126125417, 0.3524125535544322]",11
6782,"[0.17153111184214642, 0.3525508088046524]",11
6783,"[0.17169748538826174, 0.3526890640155782]",11
6784,"[0.17191139421637922, 0.35282731922650395]",11
6785,"[0.17210153537816372, 0.35282731922650395]",11
6786,"[0.17229167657372407, 0.35296557445707694]",11
6787,"[0.17250558540184158, 0.35296557445707694]",11
6788,"[0.17271949422995905, 0.35296557445707694]",11
6789,"[0.17293340305807653, 0.35296557445707694]",11
6790,"[0.1731473118693061, 0.35282731922650395]",11
6791,"[0.17326615011653132, 0.3526890640155782]",11
6792,"[0.17336122069742357, 0.3525508088046524]",11
6793,"[0.17345629129520376, 0.3525508088046524]",11
6794,"[0.17355136187609602, 0.3524125535544322]",11
6795,"[0.17362266482443114, 0.3524125535544322]",11
6796,"[0.17367020012332124, 0.3524125535544322]",11
6797,"[0.17371773542221133, 0.3524125535544322]",11
6798,"[0.17376527072110143, 0.3525508088046524]",11
6799,"[0.1738128060031036, 0.3524125535544322]",11
6800,"[0.1738128060031036, 0.3524125535544322]",11
6801,"[0.17386034130199368, 0.3524125535544322]",11
6802,"[0.1739316442503288, 0.3524125535544322]",11
6803,"[0.174002947181776, 0.3524125535544322]",11
6804,"[0.1740980177795562, 0.3525508088046524]",11
6805,"[0.17424062367622647, 0.3526890640155782]",11
6806,"[0.17428815895822863, 0.3526890640155782]",11
6807,"[0.17431192660767367, 0.3526890640155782]",11
6808,"[0.17433569425711873, 0.3526890640155782]",11
6809,"[0.17433569425711873, 0.3526890640155782]",11
6810,"[0.17435946190656376, 0.3526890640155782]",11
6811,"[0.17435946190656376, 0.3526890640155782]",11
6812,"[0.17435946190656376, 0.3525508088046524]",11
6813,"[0.17435946190656376, 0.3525508088046524]",11
6814,"[0.17443076483801098, 0.3525508088046524]",11
6815,"[0.17452583543579117, 0.3525508088046524]",11
6816,"[0.17462090601668342, 0.3525508088046524]",11
6817,"[0.1747159766144636, 0.3526890640155782]",11
6818,"[0.1747872795459108, 0.3526890640155782]",11
6819,"[0.174882350143691, 0.3526890640155782]",11
6820,"[0.17457337071779333, 0.35282731922650395]",11
6821,"[0.1748348148448009, 0.35282731922650395]",11
6822,"[0.17495365309202612, 0.35296557445707694]",11
6823,"[0.17485858249424593, 0.35296557445707694]",11
6824,"[0.17462090601668342, 0.35296557445707694]",11
6825,"[0.17419308836044844, 0.3531038296680027]",11
6826,"[0.17357512952554105, 0.3531038296680027]",11
6827,"[0.1714598089106992, 0.3531038296680027]",11
6828,"[0.1683224794372721, 0.3531038296680027]",11
6829,"[0.16501877643461763, 0.3531038296680027]",11
6830,"[0.16154869990273574, 0.3531038296680027]",11
6831,"[0.15788848219218143, 0.35324208487892844]",11
6832,"[0.15406189095239972, 0.35351859530078]",11
6833,"[0.1500451585339456, 0.35379510574227874]",11
6834,"[0.14588582021882118, 0.3542098714143505]",11
6835,"[0.14626610257616604, 0.3551776579497726]",12
6836,"[0.1441507819613242, 0.357666251883967]",12
6837,"[0.14253458191727658, 0.36167565323658096]",12
6838,"[0.14141750249468701, 0.36706760681633605]",12
6839,"[0.14082331130922468, 0.37384211252499594]",12
6840,"[0.1407282407114445, 0.3819991704804442]",13
6841,"[0.14115605836767944, 0.3915387805844445]",14
6842,"[0.14125112896545963, 0.40135490112994365]",15
6843,"[0.14177401720258684, 0.4128300843440826]",15
6844,"[0.1422493701577119, 0.42430526751892705]",16
6845,"[0.14267718781394687, 0.4356421954631985]",17
6846,"[0.14305747017129175, 0.44697912346641167]",17
6847,"[0.1433902172297465, 0.4580395410084788]",19
6848,"[0.14367542900619915, 0.4690999585112515]",20
6849,"[0.14379426723653643, 0.4762892299312777]",20
6850,"[0.14393687313320672, 0.48029863126424444]",20
6851,"[0.14398440841520888, 0.4833402461010836]",21
6852,"[0.14396064076576384, 0.48569058482435223]",22
6853,"[0.1438655701848716, 0.4869348817816258]",22
6854,"[0.14369919665564418, 0.4874879026449761]",22
6855,"[0.14346152017808167, 0.4869348817816258]",22
6856,"[0.14215429957681966, 0.4825107147765873]",22
6857,"[0.14194039073181425, 0.48140467301059225]",23
6858,"[0.14182155250147693, 0.4801603760533187]",22
6859,"[0.1417502495531418, 0.4786395686152518]",22
6860,"[0.14177401720258684, 0.47698050600555375]",22
6861,"[0.14186908780036703, 0.47504493295435685]",22
6862,"[0.1418928554498121, 0.47380063595778876]",22
6863,"[0.1419166230823692, 0.47020600025759934]",22
6864,"[0.14196415838125928, 0.4660583437137068]",21
6865,"[0.1420354613295944, 0.46135766622787505]",22
6866,"[0.14213053191048666, 0.45624222314856044]",21
6867,"[0.1422493701577119, 0.4504355039360281]",20
6868,"[0.1423682083880492, 0.4442140190710712]",20
6869,"[0.14277225839483912, 0.4334301119901501]",19
6870,"[0.14296239957351156, 0.427485137566692]",19
6871,"[0.1432000760510741, 0.42223143923715717]",19
6872,"[0.1434852878275267, 0.4179455274430444]",19
6873,"[0.1438180348859815, 0.41462740216470645]",18
6874,"[0.14419831724332635, 0.4122770634414378]",17
6875,"[0.14460236725011627, 0.41075625604266547]",17
6876,"[0.14507772020524135, 0.41006497994874214]",17
6877,"[0.14500641727379412, 0.4097884695072434]",17
6878,"[0.14533916433224892, 0.4099267247378164]",17
6879,"[0.14569567904014874, 0.4097884695072434]",17
6880,"[0.14605219374804856, 0.4092354486242459]",16
6881,"[0.1464087084559484, 0.40826766210847104]",16
6882,"[0.14678899083018118, 0.40702336511190296]",15
6883,"[0.14716927318752607, 0.4053643024825576]",15
6884,"[0.1474307172976457, 0.40467302638863434]",15
6885,"[0.14816751437977835, 0.4023226876653657]",15
6886,"[0.14883300851357584, 0.4003871146141688]",15
6887,"[0.14940343204959314, 0.3988663071957492]",15
6888,"[0.14987878498783028, 0.3976220102188284]",15
6889,"[0.15025906736206307, 0.3967924789336266]",15
6890,"[0.1505680467710728, 0.3962394580309818]",15
6891,"[0.15092456147897262, 0.3956864371676315]",15
6892,"[0.1512335409048703, 0.39554818195670577]",15
6893,"[0.15151875266443499, 0.39540992674578]",15
6894,"[0.15178019679144256, 0.39527167149555975]",15
6895,"[0.1520178732690051, 0.39527167149555975]",15
6896,"[0.15244569092524005, 0.39527167149555975]",15
6897,"[0.1526358321039125, 0.39540992674578]",15
6898,"[0.15265959975335752, 0.39527167149555975]",15
6899,"[0.15292104388036512, 0.394995161054061]",15
6900,"[0.1532062556399298, 0.39444214017106344]",15
6901,"[0.15353900271527252, 0.3933360984443629]",15
6902,"[0.15387174977372728, 0.3916770357953703]",15
6903,"[0.15425203213107216, 0.3896032075136004]",15
6904,"[0.15465608213786208, 0.387114613579406]",14
6905,"[0.1551076674435421, 0.38462601962556436]",14
6906,"[0.15553548509977705, 0.38144614957779943]",14
6907,"[0.15596330275601203, 0.37854278997153323]",14
6908,"[0.15639112041224698, 0.37577768559584007]",14
6909,"[0.15681893805159403, 0.3731508364507199]",14
6910,"[0.15722298805838394, 0.370662242477231]",13
6911,"[0.1576508057146189, 0.3683119037539624]",13
6912,"[0.15807862337085388, 0.36623807549183973]",12
6913,"[0.15845890572819873, 0.3648555232843459]",12
6914,"[0.15879165280354146, 0.36430250242099566]",12
6915,"[0.15914816751144129, 0.3638877367685711]",12
6916,"[0.15952844986878614, 0.3638877367685711]",12
6917,"[0.15993249987557606, 0.36402599197949687]",12
6918,"[0.16033654988236598, 0.3644407576319214]",12
6919,"[0.16076436753860096, 0.36513203370619746]",12
6920,"[0.16121595284428097, 0.3659615650306937]",12
6921,"[0.16195274990952566, 0.3674823724687606]",12
6922,"[0.1624756381635408, 0.3677588828906121]",12
6923,"[0.16302229405011306, 0.36817364854303664]",12
6924,"[0.16356894993668533, 0.36845015900418265]",12
6925,"[0.16411560584014553, 0.36872666942603416]",12
6926,"[0.1647097970256079, 0.3690031798675329]",12
6927,"[0.16642106763365982, 0.3712152633798758]",12
6928,"[0.1670152588360101, 0.3724595603371494]",12
6929,"[0.16765698530347461, 0.3737038573140702]",12
6930,"[0.168274944138382, 0.37494815427134376]",13
6931,"[0.1689404382721795, 0.37633070645919037]",13
6932,"[0.16958216475653196, 0.37757500343611117]",13
6933,"[0.1702951941723316, 0.3784045347606075]",14
6934,"[0.17126966773202676, 0.3792340660851038]",14
6935,"[0.17210153537816372, 0.3797870869681013]",14
6936,"[0.17279079716140625, 0.3803401078314516]",14
6937,"[0.17328991774908842, 0.38061661827295035]",14
6938,"[0.17362266482443114, 0.3808931286948019]",14
6939,"[0.1738128060031036, 0.3808931286948019]",14
6940,"[0.1738128060031036, 0.38075487348387616]",14
6941,"[0.17428815895822863, 0.3815844048083724]",14
6942,"[0.17457337071779333, 0.38172266001929817]",14
6943,"[0.1748348148448009, 0.3824139361132215]",14
6944,"[0.1751200266212535, 0.38351997787921654]",14
6945,"[0.1753814707482611, 0.3853172956998404]",14
6946,"[0.17561914720893568, 0.38766763446240354]",14
6947,"[0.17585682368649821, 0.39057099404902246]",14
6948,"[0.17609450016406075, 0.3940273745382862]",14
6949,"[0.1762371060438431, 0.395133416284634]",15
6950,"[0.1765223178202957, 0.3998340937311713]",15
6951,"[0.17687883252819553, 0.4053643024825576]",15
6952,"[0.1773066501844305, 0.411862297769366]",15
6953,"[0.17785330607100278, 0.4193280796505382]",16
6954,"[0.17847126490591017, 0.42776164796889626]",16
6955,"[0.1791605266891527, 0.4371630028816181]",17
6956,"[0.17939820316671523, 0.4382690446476131]",19
6957,"[0.1802300708297401, 0.44919120693946]",19
6958,"[0.18103817084331994, 0.45914558275482664]",19
6959,"[0.18184627085689978, 0.46813217197582946]",20
6960,"[0.18260683557158952, 0.47615097468105744]",20
6961,"[0.1833674002862793, 0.4830637356399376]",21
6962,"[0.1841041973684119, 0.4891469652939687]",22
6963,"[0.18512620621010922, 0.4955067053502041]",22
6964,"[0.1856728620966815, 0.49675100232712494]",22
6965,"[0.1861244474023615, 0.4974422784406955]",22
6966,"[0.18652849740915142, 0.49758053365162125]",22
6967,"[0.18681370918560403, 0.49702751278827095]",22
6968,"[0.18705138564627863, 0.4957832158113501]",23
6969,"[0.1871939915429489, 0.49412415318200476]",23
6970,"[0.18698008271483144, 0.4955067053502041]",23
6971,"[0.18698008271483144, 0.49495368450650107]",23
6972,"[0.18695631506538637, 0.49412415318200476]",23
6973,"[0.18688501211705125, 0.4930181114160097]",23
6974,"[0.186789941536159, 0.4916355592281631]",23
6975,"[0.18667110328893377, 0.48997649661846504]",23
6976,"[0.18650472975970636, 0.48790266831704787]",23
6977,"[0.18629082093158889, 0.485552329574132]",22
6978,"[0.18614821505180654, 0.4827872251984388]",22
6979,"[0.18610067975291644, 0.47974561040089414]",22
6980,"[0.1860769121034714, 0.4765657403531292]",22
6981,"[0.1860769121034714, 0.47310935984421826]",22
6982,"[0.1861244474023615, 0.46965297937460176]",22
6983,"[0.18619575035069663, 0.4660583437137068]",22
6984,"[0.18629082093158889, 0.46232545276329706]",21
6985,"[0.18643342681137123, 0.4584543066412561]",20
6986,"[0.18655226505859646, 0.4547214157104936]",20
6987,"[0.1866473356394887, 0.4498824830530306]",20
6988,"[0.1867424062372689, 0.44559657127856506]",20
6989,"[0.18683747681816115, 0.44200193555872835]",20
6990,"[0.18693254741594134, 0.4389603207611837]",19
6991,"[0.1870276179968336, 0.436609982037915]",19
6992,"[0.18712268859461378, 0.43495091938892244]",19
6993,"[0.18721775919239395, 0.43439789852557215]",19
6994,"[0.1874079003710664, 0.43439789852557215]",19
6995,"[0.18762180919918386, 0.4342596432753519]",19
6996,"[0.1878119503778563, 0.43412138806442613]",19
6997,"[0.18800209155652875, 0.43412138806442613]",19
6998,"[0.18821600038464623, 0.43412138806442613]",19
6999,"[0.18840614156331867, 0.4342596432753519]",19
7000,"[0.18883395921955362, 0.4337066224120016]",19
7001,"[0.18897656509933597, 0.43260058066565377]",19
7002,"[0.18914293862856338, 0.4312180284778072]",18
7003,"[0.18930931215779076, 0.4295589658288146]",19
7004,"[0.1894994533364632, 0.42762339275797046]",18
7005,"[0.18968959451513565, 0.4254113092456276]",18
7006,"[0.18987973569380806, 0.4230609705616534]",18
7007,"[0.19009364452192556, 0.4204341213772388]",17
7008,"[0.19026001806804088, 0.42015761093574]",17
7009,"[0.19040262394782323, 0.4179455274430444]",17
7010,"[0.1905689974770506, 0.416009954352553]",17
7011,"[0.190735371006278, 0.41435089174285494]",17
7012,"[0.19094927983439547, 0.41324484997685984]",17
7013,"[0.191186956311958, 0.4124153186720108]",17
7014,"[0.19144840043896558, 0.411862297769366]",17
7015,"[0.19168607691652811, 0.41200055301958627]",17
7016,"[0.1917573798479753, 0.412138808230512]",17
7017,"[0.1918524504457555, 0.4122770634414378]",17
7018,"[0.1919712886760928, 0.41255357388293656]",17
7019,"[0.19206635927387297, 0.41296833955500833]",17
7020,"[0.1921851975042103, 0.4133831052074329]",17
7021,"[0.19232780338399263, 0.4139361260904304]",17
7022,"[0.1924704092806629, 0.4144891469537807]",17
7023,"[0.19266055045933533, 0.4142126365319292]",17
7024,"[0.19296952986834506, 0.4142126365319292]",17
7025,"[0.19327850929424273, 0.4142126365319292]",17
7026,"[0.19358748870325249, 0.4140743813210034]",17
7027,"[0.19389646812915015, 0.41379787087950465]",17
7028,"[0.19420544755504782, 0.4136596156292844]",17
7029,"[0.19451442696405755, 0.41324484997685984]",17
7030,"[0.19479963872362224, 0.4128300843440826]",17
7031,"[0.19503731520118475, 0.41296833955500833]",17
7032,"[0.19529875932819232, 0.41255357388293656]",17
7033,"[0.1955602034551999, 0.4124153186720108]",17
7034,"[0.1957978799158745, 0.41255357388293656]",17
7035,"[0.19605932404288207, 0.4128300843440826]",17
7036,"[0.1962970005204446, 0.4133831052074329]",17
7037,"[0.19651090934856208, 0.4140743813210034]",17
7038,"[0.19684365640701687, 0.41531867827827695]",17
7039,"[0.1970100299531322, 0.4164247200246248]",17
7040,"[0.19727147406325182, 0.41877505874789345]",17
7041,"[0.19762798878803958, 0.42223143923715717]",17
7042,"[0.19807957407683166, 0.42693211668369446]",17
7043,"[0.1986499976297369, 0.4328770911267998]",18
7044,"[0.19931549174664648, 0.43992810725731124]",19
7045,"[0.20007605647822416, 0.4483616756542582]",19
7046,"[0.200004753529889, 0.4476703995406877]",19
7047,"[0.20086038884235893, 0.45610396791798746]",20
7048,"[0.20169225650538383, 0.46467579152586025]",20
7049,"[0.20250035651896367, 0.4732476150944385]",20
7050,"[0.20328468888309845, 0.48181943870231125]",22
7051,"[0.20406902124723325, 0.49039126223159507]",22
7052,"[0.204829585961923, 0.49910134108968807]",22
7053,"[0.20542377714738536, 0.5046315498214271]",23
7054,"[0.20616057422951797, 0.5090557168264657]",23
7055,"[0.2068498359958726, 0.5125120973157293]",24
7056,"[0.2075390977791151, 0.515138946500144]",24
7057,"[0.20818082426346757, 0.5167980091098422]",24
7058,"[0.20879878309837496, 0.5176275404343385]",24
7059,"[0.20939297428383732, 0.5176275404343385]",25
7060,"[0.20996339781985462, 0.5167980091098422]",24
7061,"[0.2102248419468622, 0.5162449882464919]",24
7062,"[0.21048628607386977, 0.5145859255974993]",24
7063,"[0.21060512430420708, 0.5126503525266551]",24
7064,"[0.21060512430420708, 0.5105765242645325]",24
7065,"[0.21048628607386977, 0.5082261855412639]",25
7066,"[0.21024860959630726, 0.5058758468179952]",25
7067,"[0.20986832723896237, 0.5032489976335806]",24
7068,"[0.21003470076818978, 0.5000691275858157]",24
7069,"[0.20986832723896237, 0.4966127471161992]",24
7070,"[0.20970195369284705, 0.49205032488058764]",23
7071,"[0.20953558016361967, 0.48624360568770253]",23
7072,"[0.20936920663439226, 0.47933084472882237]",23
7073,"[0.20920283310516488, 0.4713120420235944]",22
7074,"[0.2090364595759375, 0.46204894234144556]",22
7075,"[0.20887008602982218, 0.4515415456627287]",21
7076,"[0.20870371250059477, 0.44034287294903024]",20
7077,"[0.20856110662081243, 0.4295589658288146]",20
7078,"[0.20832343014324992, 0.41766901700154563]",19
7079,"[0.20803821838368522, 0.4048112816388546]",19
7080,"[0.20765793600945243, 0.390985759701447]",17
7081,"[0.20723011835321745, 0.3761924512482646]",17
7082,"[0.20670723011609024, 0.3602931010487344]",15
7083,"[0.20715881542177025, 0.37176828426287334]",15
7084,"[0.20706374482399006, 0.3623669293501515]",14
7085,"[0.2070162095419879, 0.3531038296680027]",13
7086,"[0.2070162095419879, 0.3438407299858539]",12
7087,"[0.207039977174545, 0.3345776303037051]",11
7088,"[0.2070875124734351, 0.32545278581283477]",11
7089,"[0.2071825830712153, 0.31646619659183195]",10
7090,"[0.20732518895099764, 0.3074796073511819]",9
7091,"[0.2075866330780052, 0.29199502280407624]",9
7092,"[0.2078718448375699, 0.28425273052069977]",8
7093,"[0.20813328896457747, 0.27761648000331834]",7
7094,"[0.20834719779269495, 0.27222452644321055]",7
7095,"[0.20851357132192236, 0.26780035945781927]",6
7096,"[0.20865617720170468, 0.2644822341991286]",6
7097,"[0.20875124779948487, 0.26227015068678566]",6
7098,"[0.20882255074782002, 0.26116410894043784]",6
7099,"[0.20867994485114974, 0.2603345776159416]",6
7100,"[0.20872748015003983, 0.25922853586959377]",6
7101,"[0.20879878309837496, 0.2585372597953177]",5
7102,"[0.20889385367926722, 0.2579842388926729]",5
7103,"[0.2090364595759375, 0.25784598368174716]",5
7104,"[0.20917906545571985, 0.2579842388926729]",6
7105,"[0.20936920663439226, 0.25826074935381893]",5
7106,"[0.2095118125141746, 0.2585372597953177]",5
7107,"[0.20970195369284705, 0.25909028063902073]",5
7108,"[0.20991586252096453, 0.25991981196351704]",5
7109,"[0.21012977134908203, 0.26074934328801336]",5
7110,"[0.2103436801771995, 0.26199364026493416]",6
7111,"[0.210557589005317, 0.26337619245278077]",5
7112,"[0.21077149783343446, 0.26489699985155307]",6
7113,"[0.211009174310997, 0.26669431771147145]",6
7114,"[0.21138945666834186, 0.2689064012238143]",6
7115,"[0.21169843609423952, 0.2715332503689345]",6
7116,"[0.2120311831526943, 0.2744366099948479]",6
7117,"[0.2123639302111491, 0.2773399696011141]",6
7118,"[0.2126966772864918, 0.2802433291484385]",6
7119,"[0.21305319199439163, 0.28342319923549797]",6
7120,"[0.2134334743517365, 0.2866030692439684]",7
7121,"[0.21386129200797147, 0.28992119450265913]",7
7122,"[0.214098968485534, 0.29365408541377436]",7
7123,"[0.21428910966420645, 0.2976634867860356]",7
7124,"[0.21445548319343383, 0.30194939858014835]",7
7125,"[0.2146218567226612, 0.3063735656048341]",8
7126,"[0.21474069496988646, 0.3110742430513714]",8
7127,"[0.2148357655507787, 0.3159131757088344]",9
7128,"[0.21509720967778628, 0.320337342713873]",9
7129,"[0.21557256263291133, 0.32517627539098326]",9
7130,"[0.21604791557114844, 0.32973869764624203]",9
7131,"[0.21649950087682845, 0.3344393750927793]",10
7132,"[0.21695108618250847, 0.3388635420781706]",10
7133,"[0.21737890383874345, 0.3432877091225036]",11
7134,"[0.21783048914442346, 0.34757362089696914]",11
7135,"[0.21740267148818848, 0.3544863818558493]",11
7136,"[0.21633312734760107, 0.35780450711454]",11
7137,"[0.2145743214237711, 0.36084612195137916]",12
7138,"[0.21212625373358657, 0.3636112263074251]",12
