index,unit2_pos,unit1_beam
10525,"[0.2161192185194836, 0.22051707451165314]",4
3973,"[0.5597043304746795, 0.25577215541962456]",12
7668,"[0.2341588629621355, 0.3623669293501515]",14
4388,"[0.4434805342976377, 0.19549287984089989]",9
7490,"[0.23660693065232008, 0.40356698466193375]",12
4014,"[0.45270238152235864, 0.3262823171766256]",15
7987,"[0.25459903977919396, 0.4064703442485527]",16
3064,"[0.6032466606608743, 0.1789022535670936]",12
3816,"[0.8060559965888477, 0.46979123462482203]",20
6488,"[0.18034890906007742, 0.4374395133231168]",19
9793,"[0.19437182106738726, 0.432462325454728]",17
5199,"[0.2197319009311478, 0.23835199778202748]",9
1424,"[0.43200076056140463, 0.46204894234144556]",17
7994,"[0.29250843751977496, 0.40702336511190296]",17
5646,"[0.379711936105614, 0.36457901284284716]",15
4657,"[0.36155345343262474, 0.5049080602432787]",20
8490,"[0.23401625706546525, 0.4974422784406955]",21
8387,"[0.2595902457573433, 0.2897829392917334]",7
6420,"[0.24946522793815026, 0.41808378265397017]",17
9966,"[0.3134715025908486, 0.4476703995406877]",17
958,"[0.28846793743498783, 0.4997926171639641]",20
3671,"[0.7931026287052373, 0.3636112263074251]",15
5811,"[0.357703094543398, 0.40909719339367284]",16
4909,"[0.3028235965176404, 0.5443107977147899]",20
5793,"[0.337880876544359, 0.41462740216470645]",16
7903,"[0.15541664685255183, 0.5844048112802243]",30
2614,"[0.6577458763123991, 0.39941932807874675]",15
10631,"[0.2534819603566044, 0.20143785426435798]",4
2757,"[0.610139278425748, 0.527305405788559]",17
4981,"[0.2524599515149071, 0.2951748928518412]",11
49,"[0.3161810144080407, 0.4652288123892105]",18
10113,"[0.36359747111601937, 0.45721000964468805]",17
1380,"[0.43580358416862924, 0.4342596432753519]",17
5748,"[0.28844416980243076, 0.419189824400318]",17
9391,"[0.20875124779948487, 0.4128300843440826]",17
9218,"[0.336122070637417, 0.4303884971533109]",17
1904,"[0.4675333935432483, 0.3784045347606075]",15
5854,"[0.29241336692199477, 0.3815844048083724]",15
10596,"[0.21756904501741586, 0.18263514447820883]",3
10522,"[0.21892380091756797, 0.22272915802399604]",5
9129,"[0.4071635689516592, 0.47587446423955865]",17
2576,"[0.6006797547234645, 0.43909857597210944]",17
4498,"[0.3420164472100384, 0.6420572376352398]",24
6782,"[0.17153111184214642, 0.3525508088046524]",11
767,"[0.26284641346110765, 0.6257431217832851]",26
2028,"[0.41781147502486743, 0.5450020738087131]",19
10148,"[0.36381137994413687, 0.45762477533640705]",17
10279,"[0.36381137994413687, 0.4556892022459157]",19
1955,"[0.3950658363805188, 0.41849854828674743]",17
6771,"[0.17288586775918643, 0.3510300013665856]",11
6573,"[0.2907971668948351, 0.2715332503689345]",7
3006,"[0.5936920663608106, 0.6319646066678891]",20
9435,"[0.22187098921232262, 0.41462740216470645]",17
6996,"[0.1878119503778563, 0.43412138806442613]",19
2511,"[0.338308694200594, 0.39195354623686907]",15
10433,"[0.2545039691983017, 0.3972072445664039]",16
11068,"[0.2752293577918128, 0.15401631408761887]",2
11187,"[0.29666777581801146, 0.24471173787755737]",7
3958,"[0.4671768788353485, 0.3996958385005983]",15
8748,"[0.3670437799984562, 0.4139361260904304]",17
6206,"[0.2633930693476799, 0.5297939997227534]",23
7703,"[0.21880496268723068, 0.316604451822405]",9
756,"[0.202191377093066, 0.7396654223840584]",30
7362,"[0.15232685267801482, 0.4371630028816181]",18
2488,"[0.3981793982045009, 0.2180284805578115]",11
6550,"[0.13027047581690876, 0.38932669707210166]",15
2146,"[0.4734277701158697, 0.26406746854670404]",12
3270,"[0.5535960450739407, 0.7132586755058113]",20
7322,"[0.10486286067114606, 0.38269044655472023]",14
9844,"[0.1921376622053202, 0.4312180284778072]",17
10825,"[0.26672053999977946, 0.15512235587326118]",2
7708,"[0.21904263916479322, 0.3385870316563191]",9
8929,"[0.35699006512759834, 0.4131065947659341]",17
9139,"[0.3993915482248706, 0.47227982855901646]",17
8365,"[0.16371155583335562, 0.3636112263074251]",12
10335,"[0.23639302182420258, 0.36153739804530244]",14
6844,"[0.1422493701577119, 0.42430526751892705]",16
10896,"[0.2686694870853939, 0.17834923268409608]",3
9384,"[0.21179350667513178, 0.4009401354775191]",17
5363,"[0.3696582212347561, 0.3958246923785573]",15
2723,"[0.6675381470731373, 0.28204064704765136]",15
2742,"[0.6630698293490032, 0.28715609012696597]",14
5903,"[0.2749441460322481, 0.37854278997153323]",15
3269,"[0.5533821362458231, 0.711737868107039]",20
8860,"[0.35751295336472555, 0.41559518871977574]",17
759,"[0.21690355088361837, 0.7093875293837704]",29
8303,"[0.2239387745451623, 0.3742568781970677]",12
10803,"[0.26270380758132533, 0.1583022259210261]",2
8121,"[0.021438418026198662, 0.4144891469537807]",17
4270,"[0.32839758520951845, 0.5734826489687301]",22
8522,"[0.2263393069364568, 0.44794691000183373]",20
5230,"[0.37716879783453716, 0.1681183464665252]",6
1617,"[0.5389076389159454, 0.40757638599490054]",15
2776,"[0.6040785283070113, 0.48652011610955403]",17
10630,"[0.2534819603566044, 0.20185261993642975]",4
5220,"[0.40628416598974426, 0.481681183452091]",19
7756,"[0.22008841563904763, 0.48569058482435223]",22
9417,"[0.2208489803706253, 0.4133831052074329]",17
5765,"[0.2900128345307003, 0.419466334861464]",17
2993,"[0.5994676047030948, 0.6231162726381648]",19
4990,"[0.23249512763608574, 0.3555924236021971]",14
943,"[0.31908066738701735, 0.39706898935547813]",17
9557,"[0.17918429433859775, 0.38407299874256684]",15
1214,"[0.30346532300199286, 0.29863127332145767]",11
8215,"[0.2307363217122558, 0.4418636803478026]",19
1945,"[0.3939249893084842, 0.44476703995406874]",17
1091,"[0.3016114464972707, 0.37646896170941063]",14
8246,"[0.2195417597524754, 0.579427623372541]",28
9362,"[0.2680990635493766, 0.4306650075948097]",18
10350,"[0.23812806008169957, 0.36402599197949687]",14
2445,"[0.4303370252353549, 0.501866445445734]",18
4582,"[0.34142225602457604, 0.3302917185095923]",13
4465,"[0.34372771783497824, 0.2517627540473633]",10
10468,"[0.25390977801283937, 0.4001106041530228]",16
2569,"[0.5682131482667129, 0.44407576384049824]",17
7639,"[0.21474069496988646, 0.23240702333892213]",3
10313,"[0.23373104530590055, 0.34660583436154707]",12
7089,"[0.2071825830712153, 0.31646619659183195]",10
9250,"[0.3363359794655345, 0.4337066224120016]",17
10938,"[0.2766791842897451, 0.156366652850182]",2
3383,"[0.5279269857842824, 0.6940412000475904]",20
7481,"[0.2673622664841319, 0.2556339001694043]",3
1109,"[0.3055568759842776, 0.37937232129602955]",14
7664,"[0.24131292483712882, 0.3985897967542505]",15
5436,"[0.3374768265375691, 0.40163141159108967]",15
2256,"[0.4879260350783046, 0.2691829116456659]",12
5165,"[0.25726101629749604, 0.5024194663090843]",20
5617,"[0.2835955697040638, 0.5980920779674116]",20
6018,"[0.33816608832081163, 0.3872528687903318]",15
6371,"[0.1831297238256047, 0.4140743813210034]",17
10131,"[0.36245662404398477, 0.456518733570412]",17
4505,"[0.3243095498427292, 0.5940826765951503]",24
11052,"[0.274445025427678, 0.1547075902011894]",2
1910,"[0.4726434377517349, 0.41117102169508996]",15
3802,"[0.8014688406174884, 0.24747684225325053]",20
9313,"[0.34151732662235623, 0.41891331397846643]",17
4807,"[0.24889480438524503, 0.2707037190444382]",10
788,"[0.3365261206442069, 0.4663348541355583]",19
8591,"[0.21797309502420578, 0.4149039126062052]",17
9685,"[0.1921851975042103, 0.4353656850609942]",17
9307,"[0.3422541236876009, 0.432462325454728]",17
10034,"[0.3592479916391105, 0.45707175443376225]",17
7868,"[0.1454104672636961, 0.5289644683982572]",25
11301,"[0.23099776583926337, 0.4136596156292844]",17
8718,"[0.2316870276225059, 0.4099267247378164]",17
6234,"[0.271331463603696, 0.407991151647325]",16
570,"[0.3538289680047262, 0.42554956449584785]",16
5357,"[0.3679944859087063, 0.4193280796505382]",17
8012,"[0.20953558016361967, 0.4019079220129412]",16
9331,"[0.3543993915407435, 0.41545693348920276]",17
694,"[0.39233255693076957, 0.17987004010251567]",7
6641,"[0.2007890858940238, 0.4892852205048945]",22
7405,"[0.22094405095151756, 0.30706484167911013]",11
6333,"[0.16592194704597765, 0.4704825106990981]",21
11205,"[0.2591386604516633, 0.3388635420781706]",11
6497,"[0.16822740885637985, 0.4548596709607139]",20
11347,"[0.23346960117889298, 0.4136596156292844]",18
3408,"[0.4936065028228085, 0.5185953269697605]",19
9551,"[0.17930313256893504, 0.38434950920371286]",15
3490,"[0.57139801303903, 0.6233927830600163]",20
5077,"[0.3226933498155695, 0.4068851099009772]",15
10001,"[0.3612920093225051, 0.4581777962194046]",17
9989,"[0.34486856490701284, 0.453338863522647]",17
4007,"[0.4659171935160886, 0.4064703442485527]",17
9693,"[0.1925892475110002, 0.43495091938892244]",17
8230,"[0.22481817749018937, 0.5129268629878012]",23
4331,"[0.38441793030731064, 0.5610396792388164]",20
1256,"[0.34104197366723116, 0.41476565739527943]",15
11362,"[0.33136854113683023, 0.42015761093574]",20
4964,"[0.3173693967789654, 0.3627816949829288]",14
4821,"[0.30054190235668327, 0.4985483201870433]",19
10356,"[0.2381042924322545, 0.3644407576319214]",14
10729,"[0.25429006037018426, 0.2008848334010077]",4
10515,"[0.24319056899129607, 0.2416701230407182]",6
6986,"[0.18655226505859646, 0.4547214157104936]",20
6196,"[0.26902600181018166, 0.564357804497507]",25
7514,"[0.17763939724288527, 0.39195354623686907]",17
10070,"[0.3631221181777823, 0.45624222314856044]",17
4401,"[0.4070684983538791, 0.2733305682288529]",11
3472,"[0.4916813233866391, 0.44614959214191535]",17
203,"[0.27969767551594693, 0.4037052398728595]",15
8733,"[0.3012073964904807, 0.4110327664841642]",17
1533,"[0.5293530446327697, 0.4630167288768676]",17
6480,"[0.21835337738155067, 0.43522742985006846]",19
3709,"[0.7926035081175552, 0.4483616756542582]",15
6556,"[0.13514284356472075, 0.3492326835066672]",12
7392,"[0.24587631315904315, 0.44642610256376686]",20
597,"[0.3868659979974952, 0.23931978431744955]",9
9110,"[0.39908256879897297, 0.399281072867821]",16
4323,"[0.4106574131329862, 0.49039126223159507]",19
10852,"[0.2676712458931416, 0.15346329326356306]",2
6425,"[0.3109758996017739, 0.419189824400318]",17
9490,"[0.21604791557114844, 0.403843495064138]",16
1759,"[0.4990255264571928, 0.4182220378648959]",16
300,"[0.2728050577510733, 0.42347573621407797]",15
10915,"[0.2747777724861328, 0.15373980366576734]",2
801,"[0.3403289442345436, 0.43522742985006846]",17
2199,"[0.47670770546907915, 0.5170745195709882]",19
5359,"[0.3695156153380858, 0.41435089174285494]",17
10614,"[0.25393354566228443, 0.19950228121316113]",4
9226,"[0.33417312355180256, 0.43204755980230347]",17
1826,"[0.4712886818515828, 0.4014931563408694]",15
6644,"[0.2033797594639907, 0.5205309000209574]",24
2583,"[0.6276084993154947, 0.378957555643605]",15
10837,"[0.2664590958727719, 0.15429282454876486]",2
5285,"[0.28052954317897183, 0.3201990875029472]",13
10861,"[0.2689784665112916, 0.15263376189977226]",2
5153,"[0.2974283405495891, 0.33872528686724485]",20
572,"[0.36345486523623705, 0.4272086271448404]",16
2301,"[0.41659932500449764, 0.4982718097455445]",17
1544,"[0.5866568427161547, 0.47200331811751767]",17
1279,"[0.35040642677173445, 0.4110327664841642]",16
9142,"[0.3974901364212583, 0.4773952716776255]",17
3419,"[0.4856205732847903, 0.3201990875029472]",15
7772,"[0.21761658031630596, 0.4872113922231246]",22
907,"[0.39615914817055126, 0.3325038020219352]",12
9273,"[0.3315111470335005, 0.4338448776425746]",17
352,"[0.33868897655793884, 0.34149039126258524]",12
7667,"[0.23565622474206996, 0.3727360707786481]",14
2262,"[0.4859533203432451, 0.27056546383351243]",12
5333,"[0.2903931168880452, 0.40467302638863434]",16
9071,"[0.39542235108841867, 0.4139361260904304]",17
3859,"[0.7954318581650845, 0.4796073551506739]",17
3693,"[0.796049816999992, 0.3792340660851038]",15
8381,"[0.22695726577136419, 0.296004424137043]",8
4233,"[0.3801159861124039, 0.2859117931696924]",11
3097,"[0.6204544374236134, 0.38600857181341097]",15
952,"[0.31908066738701735, 0.39706898935547813]",19
9418,"[0.22134810095830748, 0.41324484997685984]",17
11190,"[0.2962874934606666, 0.24816811834717384]",7
8258,"[0.20226268004140113, 0.4830637356399376]",25
2305,"[0.41160811902634836, 0.4924650905526594]",18
2845,"[0.5874649427297345, 0.46979123462482203]",16
8154,"[0.23175833055395312, 0.41200055301958627]",17
1729,"[0.6141560108442021, 0.26780035945781927]",14
10969,"[0.2744687930771231, 0.15484584545140964]",2
7636,"[0.20756286542856017, 0.23558689338668706]",3
1219,"[0.3069591671833198, 0.3229641918786404]",11
11375,"[0.33205780292007275, 0.42084888704931056]",19
1858,"[0.5443028949008846, 0.3479883865690409]",14
10940,"[0.2766554166403, 0.156366652850182]",2
1750,"[0.4984788705706205, 0.4089589381827471]",15
4286,"[0.39485192755240134, 0.43605696113527026]",19
2528,"[0.6007035223729096, 0.4330153463180783]",17
63,"[0.31385178494819344, 0.46550532281106205]",17
17,"[0.3114274849074539, 0.4830637356399376]",20
7728,"[0.22103912154929775, 0.3930595879832169]",15
3619,"[0.7656747635086371, 0.3083091386756782]",14
4615,"[0.27653657840996276, 0.3193695562177454]",13
6547,"[0.13105480819793147, 0.412138808230512]",17
3519,"[0.8238579645370492, 0.320752108405592]",15
4957,"[0.354613300368861, 0.3872528687903318]",15
3124,"[0.6202405285954959, 0.7327526614251783]",20
1659,"[0.5214146503767536, 0.5531591317445141]",19
7684,"[0.22106288919874278, 0.296280934598189]",7
7270,"[0.12428102866339512, 0.4086824277608956]",19
2889,"[0.5039454294870069, 0.6694317710489089]",20
4785,"[0.35506488567454103, 0.36084612195137916]",15
11077,"[0.27558587251660055, 0.1541545693378391]",2
2984,"[0.6263012786973448, 0.552467855670238]",17
2407,"[0.41153681609490117, 0.38849716576725263]",15
6185,"[0.28468888149409627, 0.5927001244073038]",26
10229,"[0.3643580358475971, 0.45831605143033033]",18
4115,"[0.31332889671106623, 0.4908060279429613]",20
314,"[0.2708323430160138, 0.47089727637116985]",19
11018,"[0.2742311165995605, 0.15456933499026365]",2
3987,"[0.5350572800267186, 0.349370938717593]",14
6231,"[0.2702856871294415, 0.42015761093574]",17
964,"[0.27290012834885347, 0.4653670676001363]",20
8304,"[0.22512715691608703, 0.37605419603733886]",13
6326,"[0.35649094452302826, 0.40854417254996983]",15
2546,"[0.5617245805086291, 0.40854417254996983]",15
5389,"[0.3301801587659055, 0.41531867827827695]",17
11198,"[0.29205685221409494, 0.2913037466905057]",8
7345,"[0.17122213243313666, 0.34881791789353717]",13
1654,"[0.5228407092252408, 0.5454168395004322]",19
4965,"[0.31418453200664825, 0.3555924236021971]",14
6341,"[0.13975376716863724, 0.44905295172853427]",20
11,"[0.3075295907193371, 0.4836167565229351]",20
5711,"[0.2243190569025072, 0.3525508088046524]",15
5399,"[0.32473736749896415, 0.36513203370619746]",15
2693,"[0.5990397870468598, 0.8285635282747841]",22
2348,"[0.41498312497733797, 0.24471173787755737]",12
4327,"[0.4016257070869377, 0.5162449882464919]",19
5487,"[0.22914388933454116, 0.5208074104821034]",21
4446,"[0.39019346864959475, 0.33872528686724485]",15
6647,"[0.20504349479004047, 0.5436195216012193]",25
2958,"[0.7752531254581457, 0.2470620765615315]",14
10242,"[0.3584636592749757, 0.4559657127070617]",18
4190,"[0.22472310690929712, 0.6413659615609637]",25
6274,"[0.2797927461137271, 0.37633070645919037]",14
4491,"[0.3320815705695178, 0.4063320890376269]",15
9567,"[0.17312354423674897, 0.3831052122071448]",14
10057,"[0.36238532109564964, 0.4543066500580691]",17
8058,"[0.2434757807677487, 0.4067468546704042]",16
11238,"[0.2236060274698196, 0.4136596156292844]",18
2151,"[0.47228692304383507, 0.3022259090216471]",12
1822,"[0.4707420259481226, 0.4017696668020154]",15
3705,"[0.7917954080870874, 0.40909719339367284]",15
10037,"[0.3592242239896654, 0.45679524401191074]",17
3783,"[0.8037980700773356, 0.17351030000698578]",12
7318,"[0.0788135190410309, 0.35642195492669343]",11
1670,"[0.5272377240179278, 0.4984100649761175]",17
9192,"[0.33973475304908124, 0.42886768975453854]",17
4290,"[0.39318819222635154, 0.4345361537364979]",17
4567,"[0.35423301801151613, 0.30084335683380053]",11
7702,"[0.2186623567905604, 0.3116272639343689]",8
7999,"[0.21319579787417398, 0.40412000552528404]",16
2362,"[0.4125588249197105, 0.337480989890324]",14
5799,"[0.35480344154753346, 0.40937370383517163]",16
7525,"[0.17395541189977384, 0.3282178902081752]",10
8937,"[0.35834482102775045, 0.41296833955500833]",17
6974,"[0.186789941536159, 0.4916355592281631]",23
1139,"[0.2491087132133625, 0.3897414627245262]",15
7068,"[0.21003470076818978, 0.5000691275858157]",24
1684,"[0.5893425868670138, 0.2762339278154718]",15
6186,"[0.2807196843576443, 0.588552467843764]",26
665,"[0.3028235965176404, 0.7818332642116155]",28
8938,"[0.35843989162553064, 0.41296833955500833]",17
10314,"[0.23413509531269047, 0.34743536568604333]",12
7825,"[0.22579265104988452, 0.5129268629878012]",25
7406,"[0.2195417597524754, 0.30264067469371886]",10
6841,"[0.14115605836767944, 0.3915387805844445]",14
1458,"[0.5734657983549818, 0.24070233650529613]",14
4400,"[0.4106574131329862, 0.26365270287463227]",10
5999,"[0.318510243851, 0.3872528687903318]",15
1485,"[0.45165660503121624, 0.45914558275482664]",17
7531,"[0.16872652944406202, 0.3907092492599482]",14
10443,"[0.25419498977240407, 0.39872805196517624]",16
9075,"[0.397347530541476, 0.4097884695072434]",17
5050,"[0.35905785046043803, 0.3750864095019168]",15
6252,"[0.2742311165995605, 0.33817226600389455]",11
10758,"[0.25583495744900875, 0.20074657815078745]",4
264,"[0.2738508342422156, 0.3464675791506213]",12
408,"[0.4159100632212551, 0.4001106041530228]",15
9293,"[0.32863526168708096, 0.43204755980230347]",17
4475,"[0.25847316631786577, 0.2853587723063421]",12
10223,"[0.36504729761395166, 0.46025162448152723]",18
730,"[0.3147311879101084, 0.3965159684724806]",14
6555,"[0.13257593762731099, 0.3524125535544322]",13
5676,"[0.3645719446757146, 0.337480989890324]",15
1455,"[0.5617721157906312, 0.2520392644692148]",14
3696,"[0.7970480581922442, 0.37232130512622363]",15
1005,"[0.25053477206184976, 0.16480022118818727]",6
7828,"[0.2262442363386766, 0.512788607737581]",24
3978,"[0.5567096068810348, 0.2720862712322848]",12
5608,"[0.27328041070619835, 0.6184155951916276]",20
3224,"[0.5642439511302608, 0.5105765242645325]",17
10225,"[0.36504729761395166, 0.4594220931570309]",17
5614,"[0.27817654608656744, 0.612194110346318]",20
10332,"[0.23546608356339752, 0.3609843771623049]",14
9542,"[0.18053905023874986, 0.3831052122071448]",14
719,"[0.35544516803188586, 0.24526475874090764]",8
10912,"[0.2733517136545335, 0.15429282454876486]",2
7658,"[0.27672671958863515, 0.40882068297182134]",20
1814,"[0.46888814946028834, 0.4019079220129412]",15
3492,"[0.6746209060335714, 0.6439928107453784]",20
8765,"[0.3623615534462046, 0.41808378265397017]",17
559,"[0.43452013119992433, 0.4472556339079104]",17
2250,"[0.48997005276169925, 0.26752384903596776]",12
5003,"[0.21488330084966878, 0.49495368450650107]",19
1051,"[0.3024195465108505, 0.382828701765646]",15
1177,"[0.27912725197992966, 0.26752384903596776]",11
11176,"[0.29386319341992706, 0.24222314390406846]",6
4406,"[0.35822598279741313, 0.4001106041530228]",14
2916,"[0.5222940533386686, 0.6612747131327552]",20
9774,"[0.19420544755504782, 0.4359187059243445]",17
10197,"[0.363858915243027, 0.457486520105834]",17
4291,"[0.3950420687310738, 0.43052675236423665]",17
11004,"[0.27430241954789564, 0.1547075902011894]",2
10006,"[0.3628131387518846, 0.4588690722936806]",17
6470,"[0.24618529258494082, 0.43149453891930595]",17
10518,"[0.233921186484573, 0.23157749205372033]",6
5841,"[0.34581927080037506, 0.3930595879832169]",15
5972,"[0.27204449303638356, 0.3836582330901423]",15
8138,"[0.16323620287823057, 0.4084059173193968]",17
6972,"[0.18695631506538637, 0.49412415318200476]",23
3633,"[0.7650568046737297, 0.30955343561330456]",14
6773,"[0.17250558540184158, 0.35130651180808437]",11
6938,"[0.17362266482443114, 0.3808931286948019]",14
2020,"[0.4032656747635424, 0.45167980091294896]",17
7179,"[0.1034843371215489, 0.3002903359311557]",8
3068,"[0.6067880401242034, 0.2248029863057659]",13
4240,"[0.35653847982191833, 0.3369279690269737]",12
5658,"[0.38327708323527604, 0.33927830775024237]",15
10074,"[0.3627656034529945, 0.45610396791798746]",17
3377,"[0.5301611446463494, 0.695285497004864]",20
666,"[0.3004705994252361, 0.7975943591609255]",29
2254,"[0.48861529686154714, 0.2686298907823156]",12
2657,"[0.6359271759288555, 0.7794829254883469]",20
8547,"[0.2111280125413343, 0.42776164796889626]",19
3787,"[0.8037743024278905, 0.1747545969839066]",12
2150,"[0.4725008318719526, 0.2944836167382706]",12
3060,"[0.6010838047302545, 0.1630029033675634]",12
10850,"[0.26721966060434954, 0.15346329326356306]",2
1535,"[0.5469411037697416, 0.4666113645770571]",17
804,"[0.3447259590272305, 0.40287570854836324]",16
8767,"[0.36122070637417, 0.4183602930758217]",17
7026,"[0.19358748870325249, 0.4140743813210034]",17
5832,"[0.3675429006030263, 0.3988663071957492]",16
3774,"[0.7962399581786644, 0.15332503801334282]",12
414,"[0.40134049531048505, 0.39015622839659797]",15
2931,"[0.6388743642236102, 0.6091524955094788]",19
8985,"[0.3631934211261174, 0.41255357388293656]",17
10389,"[0.2506298426596299, 0.39540992674578]",16
6216,"[0.26389218995225006, 0.4883174339694724]",21
5624,"[0.3006845082364656, 0.5466611364380585]",19
5002,"[0.21633312734760107, 0.49205032488058764]",19
4761,"[0.34738793554553254, 0.41587169914162725]",16
7992,"[0.2703332224114437, 0.4050877920607061]",16
8403,"[0.2020725388627287, 0.5195631135051826]",27
9524,"[0.19346865047291517, 0.37522466471284255]",14
10452,"[0.25383847506450424, 0.399281072867821]",16
6625,"[0.1888101915701086, 0.34619106870912253]",9
61,"[0.31375671435041325, 0.46343149452929217]",17
10179,"[0.3640015211228093, 0.45831605143033033]",17
558,"[0.4216618339140942, 0.4476703995406877]",17
2456,"[0.41952274563291936, 0.5053228259349977]",19
5114,"[0.28616247564147357, 0.3568367205791179]",14
6006,"[0.35903408281099297, 0.390985759701447]",15
652,"[0.32768455577683087, 0.6186921056331264]",25
11370,"[0.33284213528420753, 0.42084888704931056]",19
5820,"[0.35920045634022035, 0.40826766210847104]",16
10198,"[0.3639302181913621, 0.45734826489490826]",17
2821,"[0.7147644626193315, 0.026406746838952607]",11
4489,"[0.3244759233719566, 0.3719065394737991]",14
2349,"[0.41583876027292, 0.23420434119884048]",12
4941,"[0.3496220944075996, 0.4220931840262314]",17
11019,"[0.2744687930771231, 0.15484584545140964]",2
2986,"[0.6173646432490764, 0.576524263785922]",19
119,"[0.29942482293409367, 0.43992810725731124]",17
306,"[0.27173551361048587, 0.4442140190710712]",17
2606,"[0.65330132623771, 0.3148071339428394]",14
5314,"[0.29210438751298506, 0.40467302638863434]",16
9169,"[0.3347673147372649, 0.4266556062421957]",17
9730,"[0.19363502400214255, 0.436333471576769]",17
3985,"[0.5429719066501775, 0.3273883589229734]",14
2574,"[0.5900793839491465, 0.44449052953221724]",17
9978,"[0.3166325996968328, 0.44905295172853427]",17
3999,"[0.46867424063217084, 0.4801603760533187]",19
10554,"[0.2106764272525422, 0.22120835062522368]",4
6795,"[0.17362266482443114, 0.3524125535544322]",11
2080,"[0.48279222322037296, 0.39015622839659797]",15
8155,"[0.22969054522111343, 0.4122770634414378]",17
3949,"[0.44103246660745316, 0.43522742985006846]",16
2904,"[0.5110994913788882, 0.6625190100703815]",20
6010,"[0.3592955269211126, 0.39112401491237275]",15
2641,"[0.6338593905960158, 0.48873219962189696]",17
5775,"[0.2908684698431703, 0.42001935572481425]",17
8095,"[0.26092123400805034, 0.4092354486242459]",17
4238,"[0.3576555592445079, 0.32697359325090164]",12
1838,"[0.46672529352966846, 0.36319646065500055]",15
8831,"[0.35504111802509597, 0.4164247200246248]",17
2587,"[0.6350953082658307, 0.33471588551463083]",15
6261,"[0.27656034605940777, 0.34743536568604333]",12
5119,"[0.3107857584231015, 0.33609843770247744]",13
8608,"[0.22215620097188732, 0.4164247200246248]",17
9070,"[0.39463801872428383, 0.4149039126062052]",17
5721,"[0.2077530066072326, 0.38614682704398395]",15
10063,"[0.3628844417002197, 0.4554126918240642]",17
2879,"[0.5002376764775626, 0.6850546108265876]",20
5507,"[0.22584018633188668, 0.5226047283420218]",21
10846,"[0.2669106811784519, 0.15346329326356306]",2
2352,"[0.4142700955446504, 0.21719894925296246]",11
1656,"[0.5222227503903335, 0.5513618138845957]",19
10997,"[0.2744687930771231, 0.15484584545140964]",2
7566,"[0.2085848742702575, 0.3962394580309818]",15
5294,"[0.29469506108295196, 0.4012166458993706]",15
3598,"[0.7674573370819121, 0.30665007602668565]",15
8034,"[0.23629795122642241, 0.403428729451008]",16
6882,"[0.14678899083018118, 0.40702336511190296]",15
4271,"[0.32908684697587304, 0.573344393738157]",22
7691,"[0.21913770974568547, 0.2913037466905057]",7
8615,"[0.22165708038420515, 0.41725425132947386]",17
5544,"[0.2814564814397769, 0.45085026958845265]",18
7160,"[0.11021058135719518, 0.3691414350784587]",14
3938,"[0.4399153871679756, 0.41379787087950465]",16
11170,"[0.29148642867807767, 0.21443384487726927]",6
8238,"[0.22246518039778498, 0.5480436886455523]",26
3596,"[0.767433569432467, 0.3063735656048341]",15
7243,"[0.23812806008169957, 0.4483616756542582]",19
3170,"[0.5903645957087111, 0.13313977601969984]",12
4707,"[0.27869943432369465, 0.407991151647325]",15
9082,"[0.3983220040842832, 0.40826766210847104]",17
8708,"[0.22308313923269238, 0.40882068297182134]",17
3994,"[0.47435470837667476, 0.5022812110981585]",18
11229,"[0.2243665922013973, 0.42430526751892705]",19
2189,"[0.47131244950102785, 0.43412138806442613]",16
513,"[0.3248324380798564, 0.4342596432753519]",16
2795,"[0.672220373625389, 0.2113922300404301]",14
7267,"[0.1399439083473097, 0.4397898520463855]",20
4652,"[0.3400199648255338, 0.5241255357407941]",20
8553,"[0.2020250035638386, 0.40619383382670116]",17
9254,"[0.33334125588877767, 0.4339831328535004]",17
4952,"[0.40844702192036414, 0.3930595879832169]",15
9205,"[0.3394020059906264, 0.42914420017639004]",17
7899,"[0.1556305556806693, 0.5834370247448022]",30
635,"[0.32231306745822463, 0.5972625466625625]",22
3553,"[0.7680039929684843, 0.2850822618451961]",15
8905,"[0.3601273945841375, 0.41476565739527943]",17
956,"[0.29310262870523734, 0.5244020461822928]",20
3681,"[0.7939107287188172, 0.36527028895641767]",15
6657,"[0.20112183295247857, 0.5397483754791783]",27
7886,"[0.14873793791579565, 0.5697497580576149]",28
3586,"[0.7669106811784518, 0.3054057790497648]",15
6732,"[0.23225745115852323, 0.3383105212148203]",10
9523,"[0.19613062699121722, 0.3750864095019168]",14
593,"[0.38829205684598245, 0.24581777960425794]",9
607,"[0.370490088897781, 0.2718097608300805]",9
220,"[0.2740885107197782, 0.37646896170941063]",14
2473,"[0.40428768360523976, 0.3432877091225036]",15
9547,"[0.1798973237543974, 0.38407299874256684]",14
10482,"[0.24756381613453796, 0.3873911240012575]",15
7861,"[0.14890431144502303, 0.5165214986879906]",25
9112,"[0.39981936588110556, 0.3815844048083724]",16
9886,"[0.19199505632553784, 0.4272086271448404]",17
10338,"[0.23698721300966494, 0.3623669293501515]",14
3070,"[0.610567096065095, 0.25784598368174716]",14
9727,"[0.19358748870325249, 0.43619521636584324]",17
8068,"[0.26039834577092313, 0.4071616203621232]",16
10053,"[0.3620288063877498, 0.4545831604995679]",17
9130,"[0.4076864571887865, 0.48085165212759473]",17
