index,unit1_rgb,unit1_beam
7322,../scenario23_dev/unit1/camera_data/image_BS1_7939_17_49_20.jpg,14
9844,../scenario23_dev/unit1/camera_data/image_BS1_10461_17_57_11.jpg,17
10825,../scenario23_dev/unit1/camera_data/image_BS1_11442_18_00_32.jpg,2
7708,../scenario23_dev/unit1/camera_data/image_BS1_8325_17_50_33.jpg,9
8929,../scenario23_dev/unit1/camera_data/image_BS1_9546_17_54_52.jpg,17
9139,../scenario23_dev/unit1/camera_data/image_BS1_9756_17_55_25.jpg,17
8365,../scenario23_dev/unit1/camera_data/image_BS1_8982_17_53_20.jpg,12
10335,../scenario23_dev/unit1/camera_data/image_BS1_10952_17_58_47.jpg,14
6844,../scenario23_dev/unit1/camera_data/image_BS1_7461_17_48_14.jpg,16
10896,../scenario23_dev/unit1/camera_data/image_BS1_11513_18_00_44.jpg,3
9384,../scenario23_dev/unit1/camera_data/image_BS1_10001_17_56_03.jpg,17
5363,../scenario23_dev/unit1/camera_data/image_BS1_5980_17_16_27.jpg,15
2723,../scenario23_dev/unit1/camera_data/image_BS1_2723_17_05_56.jpg,15
2742,../scenario23_dev/unit1/camera_data/image_BS1_2742_17_05_59.jpg,14
5903,../scenario23_dev/unit1/camera_data/image_BS1_6520_17_45_30.jpg,15
3269,../scenario23_dev/unit1/camera_data/image_BS1_3269_17_07_19.jpg,20
8860,../scenario23_dev/unit1/camera_data/image_BS1_9477_17_54_42.jpg,17
759,../scenario23_dev/unit1/camera_data/image_BS1_759_17_00_32.jpg,29
8303,../scenario23_dev/unit1/camera_data/image_BS1_8920_17_53_10.jpg,12
10803,../scenario23_dev/unit1/camera_data/image_BS1_11420_18_00_29.jpg,2
8121,../scenario23_dev/unit1/camera_data/image_BS1_8738_17_52_42.jpg,17
4270,../scenario23_dev/unit1/camera_data/image_BS1_4887_17_13_25.jpg,22
8522,../scenario23_dev/unit1/camera_data/image_BS1_9139_17_53_52.jpg,20
5230,../scenario23_dev/unit1/camera_data/image_BS1_5847_17_16_06.jpg,6
1617,../scenario23_dev/unit1/camera_data/image_BS1_1617_17_02_50.jpg,15
2776,../scenario23_dev/unit1/camera_data/image_BS1_2776_17_06_06.jpg,17
10630,../scenario23_dev/unit1/camera_data/image_BS1_11247_18_00_03.jpg,4
5220,../scenario23_dev/unit1/camera_data/image_BS1_5837_17_16_01.jpg,19
7756,../scenario23_dev/unit1/camera_data/image_BS1_8373_17_50_40.jpg,22
9417,../scenario23_dev/unit1/camera_data/image_BS1_10034_17_56_08.jpg,17
5765,../scenario23_dev/unit1/camera_data/image_BS1_6382_17_45_10.jpg,17
2993,../scenario23_dev/unit1/camera_data/image_BS1_2993_17_06_38.jpg,19
4990,../scenario23_dev/unit1/camera_data/image_BS1_5607_17_15_22.jpg,14
943,../scenario23_dev/unit1/camera_data/image_BS1_943_17_01_01.jpg,17
9557,../scenario23_dev/unit1/camera_data/image_BS1_10174_17_56_29.jpg,15
1214,../scenario23_dev/unit1/camera_data/image_BS1_1214_17_01_44.jpg,11
8215,../scenario23_dev/unit1/camera_data/image_BS1_8832_17_52_57.jpg,19
1945,../scenario23_dev/unit1/camera_data/image_BS1_1945_17_03_53.jpg,17
1091,../scenario23_dev/unit1/camera_data/image_BS1_1091_17_01_25.jpg,14
8246,../scenario23_dev/unit1/camera_data/image_BS1_8863_17_53_01.jpg,28
9362,../scenario23_dev/unit1/camera_data/image_BS1_9979_17_55_59.jpg,18
10350,../scenario23_dev/unit1/camera_data/image_BS1_10967_17_58_49.jpg,14
2445,../scenario23_dev/unit1/camera_data/image_BS1_2445_17_05_10.jpg,18
4582,../scenario23_dev/unit1/camera_data/image_BS1_5199_17_14_15.jpg,13
4465,../scenario23_dev/unit1/camera_data/image_BS1_5082_17_13_57.jpg,10
10468,../scenario23_dev/unit1/camera_data/image_BS1_11085_17_59_05.jpg,16
2569,../scenario23_dev/unit1/camera_data/image_BS1_2569_17_05_32.jpg,17
7639,../scenario23_dev/unit1/camera_data/image_BS1_8256_17_50_15.jpg,3
10313,../scenario23_dev/unit1/camera_data/image_BS1_10930_17_58_43.jpg,12
7089,../scenario23_dev/unit1/camera_data/image_BS1_7706_17_48_47.jpg,10
9250,../scenario23_dev/unit1/camera_data/image_BS1_9867_17_55_42.jpg,17
10938,../scenario23_dev/unit1/camera_data/image_BS1_11555_18_00_50.jpg,2
3383,../scenario23_dev/unit1/camera_data/image_BS1_3383_17_07_36.jpg,20
7481,../scenario23_dev/unit1/camera_data/image_BS1_8098_17_49_48.jpg,3
1109,../scenario23_dev/unit1/camera_data/image_BS1_1109_17_01_27.jpg,14
7664,../scenario23_dev/unit1/camera_data/image_BS1_8281_17_50_27.jpg,15
5436,../scenario23_dev/unit1/camera_data/image_BS1_6053_17_16_39.jpg,15
2256,../scenario23_dev/unit1/camera_data/image_BS1_2256_17_04_40.jpg,12
5165,../scenario23_dev/unit1/camera_data/image_BS1_5782_17_15_52.jpg,20
5617,../scenario23_dev/unit1/camera_data/image_BS1_6234_17_44_50.jpg,20
6018,../scenario23_dev/unit1/camera_data/image_BS1_6635_17_45_46.jpg,15
6371,../scenario23_dev/unit1/camera_data/image_BS1_6988_17_46_51.jpg,17
10131,../scenario23_dev/unit1/camera_data/image_BS1_10748_17_58_10.jpg,17
4505,../scenario23_dev/unit1/camera_data/image_BS1_5122_17_14_05.jpg,24
11052,../scenario23_dev/unit1/camera_data/image_BS1_11669_18_01_08.jpg,2
1910,../scenario23_dev/unit1/camera_data/image_BS1_1910_17_03_48.jpg,15
3802,../scenario23_dev/unit1/camera_data/image_BS1_3802_17_09_05.jpg,20
9313,../scenario23_dev/unit1/camera_data/image_BS1_9930_17_55_51.jpg,17
4807,../scenario23_dev/unit1/camera_data/image_BS1_5424_17_14_52.jpg,10
788,../scenario23_dev/unit1/camera_data/image_BS1_788_17_00_38.jpg,19
8591,../scenario23_dev/unit1/camera_data/image_BS1_9208_17_54_03.jpg,17
9685,../scenario23_dev/unit1/camera_data/image_BS1_10302_17_56_46.jpg,17
9307,../scenario23_dev/unit1/camera_data/image_BS1_9924_17_55_50.jpg,17
10034,../scenario23_dev/unit1/camera_data/image_BS1_10651_17_57_57.jpg,17
7868,../scenario23_dev/unit1/camera_data/image_BS1_8485_17_50_56.jpg,25
11301,../scenario23_dev/unit1/camera_data/image_BS1_11918_18_02_07.jpg,17
8718,../scenario23_dev/unit1/camera_data/image_BS1_9335_17_54_21.jpg,17
6234,../scenario23_dev/unit1/camera_data/image_BS1_6851_17_46_25.jpg,16
570,../scenario23_dev/unit1/camera_data/image_BS1_570_17_00_00.jpg,16
5357,../scenario23_dev/unit1/camera_data/image_BS1_5974_17_16_26.jpg,17
8012,../scenario23_dev/unit1/camera_data/image_BS1_8629_17_52_25.jpg,16
9331,../scenario23_dev/unit1/camera_data/image_BS1_9948_17_55_54.jpg,17
694,../scenario23_dev/unit1/camera_data/image_BS1_694_17_00_22.jpg,7
6641,../scenario23_dev/unit1/camera_data/image_BS1_7258_17_47_47.jpg,22
7405,../scenario23_dev/unit1/camera_data/image_BS1_8022_17_49_34.jpg,11
6333,../scenario23_dev/unit1/camera_data/image_BS1_6950_17_46_46.jpg,21
11205,../scenario23_dev/unit1/camera_data/image_BS1_11822_18_01_51.jpg,11
6497,../scenario23_dev/unit1/camera_data/image_BS1_7114_17_47_14.jpg,20
11347,../scenario23_dev/unit1/camera_data/image_BS1_11964_18_02_13.jpg,18
3408,../scenario23_dev/unit1/camera_data/image_BS1_3408_17_07_40.jpg,19
9551,../scenario23_dev/unit1/camera_data/image_BS1_10168_17_56_28.jpg,15
3490,../scenario23_dev/unit1/camera_data/image_BS1_3490_17_07_53.jpg,20
5077,../scenario23_dev/unit1/camera_data/image_BS1_5694_17_15_36.jpg,15
10001,../scenario23_dev/unit1/camera_data/image_BS1_10618_17_57_52.jpg,17
9989,../scenario23_dev/unit1/camera_data/image_BS1_10606_17_57_50.jpg,17
4007,../scenario23_dev/unit1/camera_data/image_BS1_4624_17_12_36.jpg,17
9693,../scenario23_dev/unit1/camera_data/image_BS1_10310_17_56_48.jpg,17
8230,../scenario23_dev/unit1/camera_data/image_BS1_8847_17_52_59.jpg,23
4331,../scenario23_dev/unit1/camera_data/image_BS1_4948_17_13_36.jpg,20
1256,../scenario23_dev/unit1/camera_data/image_BS1_1256_17_01_50.jpg,15
11362,../scenario23_dev/unit1/camera_data/image_BS1_11979_18_02_19.jpg,20
4964,../scenario23_dev/unit1/camera_data/image_BS1_5581_17_15_19.jpg,14
4821,../scenario23_dev/unit1/camera_data/image_BS1_5438_17_14_55.jpg,19
10356,../scenario23_dev/unit1/camera_data/image_BS1_10973_17_58_49.jpg,14
10729,../scenario23_dev/unit1/camera_data/image_BS1_11346_18_00_19.jpg,4
10515,../scenario23_dev/unit1/camera_data/image_BS1_11132_17_59_13.jpg,6
6986,../scenario23_dev/unit1/camera_data/image_BS1_7603_17_48_34.jpg,20
6196,../scenario23_dev/unit1/camera_data/image_BS1_6813_17_46_20.jpg,25
7514,../scenario23_dev/unit1/camera_data/image_BS1_8131_17_49_55.jpg,17
10070,../scenario23_dev/unit1/camera_data/image_BS1_10687_17_58_02.jpg,17
4401,../scenario23_dev/unit1/camera_data/image_BS1_5018_17_13_45.jpg,11
3472,../scenario23_dev/unit1/camera_data/image_BS1_3472_17_07_50.jpg,17
203,../scenario23_dev/unit1/camera_data/image_BS1_203_16_59_08.jpg,15
8733,../scenario23_dev/unit1/camera_data/image_BS1_9350_17_54_24.jpg,17
1533,../scenario23_dev/unit1/camera_data/image_BS1_1533_17_02_35.jpg,17
6480,../scenario23_dev/unit1/camera_data/image_BS1_7097_17_47_11.jpg,19
3709,../scenario23_dev/unit1/camera_data/image_BS1_3709_17_08_51.jpg,15
6556,../scenario23_dev/unit1/camera_data/image_BS1_7173_17_47_21.jpg,12
7392,../scenario23_dev/unit1/camera_data/image_BS1_8009_17_49_33.jpg,20
597,../scenario23_dev/unit1/camera_data/image_BS1_597_17_00_04.jpg,9
9110,../scenario23_dev/unit1/camera_data/image_BS1_9727_17_55_20.jpg,16
4323,../scenario23_dev/unit1/camera_data/image_BS1_4940_17_13_35.jpg,19
10852,../scenario23_dev/unit1/camera_data/image_BS1_11469_18_00_38.jpg,2
6425,../scenario23_dev/unit1/camera_data/image_BS1_7042_17_46_59.jpg,17
9490,../scenario23_dev/unit1/camera_data/image_BS1_10107_17_56_19.jpg,16
1759,../scenario23_dev/unit1/camera_data/image_BS1_1759_17_03_25.jpg,16
300,../scenario23_dev/unit1/camera_data/image_BS1_300_16_59_21.jpg,15
10915,../scenario23_dev/unit1/camera_data/image_BS1_11532_18_00_47.jpg,2
801,../scenario23_dev/unit1/camera_data/image_BS1_801_17_00_39.jpg,17
2199,../scenario23_dev/unit1/camera_data/image_BS1_2199_17_04_31.jpg,19
5359,../scenario23_dev/unit1/camera_data/image_BS1_5976_17_16_26.jpg,17
10614,../scenario23_dev/unit1/camera_data/image_BS1_11231_18_00_00.jpg,4
9226,../scenario23_dev/unit1/camera_data/image_BS1_9843_17_55_38.jpg,17
1826,../scenario23_dev/unit1/camera_data/image_BS1_1826_17_03_34.jpg,15
6644,../scenario23_dev/unit1/camera_data/image_BS1_7261_17_47_47.jpg,24
2583,../scenario23_dev/unit1/camera_data/image_BS1_2583_17_05_34.jpg,15
10837,../scenario23_dev/unit1/camera_data/image_BS1_11454_18_00_35.jpg,2
5285,../scenario23_dev/unit1/camera_data/image_BS1_5902_17_16_15.jpg,13
10861,../scenario23_dev/unit1/camera_data/image_BS1_11478_18_00_39.jpg,2
5153,../scenario23_dev/unit1/camera_data/image_BS1_5770_17_15_50.jpg,20
572,../scenario23_dev/unit1/camera_data/image_BS1_572_17_00_01.jpg,16
2301,../scenario23_dev/unit1/camera_data/image_BS1_2301_17_04_46.jpg,17
1544,../scenario23_dev/unit1/camera_data/image_BS1_1544_17_02_37.jpg,17
1279,../scenario23_dev/unit1/camera_data/image_BS1_1279_17_01_55.jpg,16
9142,../scenario23_dev/unit1/camera_data/image_BS1_9759_17_55_25.jpg,17
3419,../scenario23_dev/unit1/camera_data/image_BS1_3419_17_07_42.jpg,15
7772,../scenario23_dev/unit1/camera_data/image_BS1_8389_17_50_42.jpg,22
907,../scenario23_dev/unit1/camera_data/image_BS1_907_17_00_56.jpg,12
9273,../scenario23_dev/unit1/camera_data/image_BS1_9890_17_55_45.jpg,17
352,../scenario23_dev/unit1/camera_data/image_BS1_352_16_59_28.jpg,12
7667,../scenario23_dev/unit1/camera_data/image_BS1_8284_17_50_27.jpg,14
2262,../scenario23_dev/unit1/camera_data/image_BS1_2262_17_04_41.jpg,12
5333,../scenario23_dev/unit1/camera_data/image_BS1_5950_17_16_22.jpg,16
9071,../scenario23_dev/unit1/camera_data/image_BS1_9688_17_55_14.jpg,17
3859,../scenario23_dev/unit1/camera_data/image_BS1_3859_17_09_15.jpg,17
3693,../scenario23_dev/unit1/camera_data/image_BS1_3693_17_08_49.jpg,15
8381,../scenario23_dev/unit1/camera_data/image_BS1_8998_17_53_22.jpg,8
4233,../scenario23_dev/unit1/camera_data/image_BS1_4850_17_13_21.jpg,11
3097,../scenario23_dev/unit1/camera_data/image_BS1_3097_17_06_54.jpg,15
952,../scenario23_dev/unit1/camera_data/image_BS1_952_17_01_02.jpg,19
9418,../scenario23_dev/unit1/camera_data/image_BS1_10035_17_56_08.jpg,17
11190,../scenario23_dev/unit1/camera_data/image_BS1_11807_18_01_49.jpg,7
8258,../scenario23_dev/unit1/camera_data/image_BS1_8875_17_53_03.jpg,25
2305,../scenario23_dev/unit1/camera_data/image_BS1_2305_17_04_47.jpg,18
2845,../scenario23_dev/unit1/camera_data/image_BS1_2845_17_06_15.jpg,16
8154,../scenario23_dev/unit1/camera_data/image_BS1_8771_17_52_48.jpg,17
1729,../scenario23_dev/unit1/camera_data/image_BS1_1729_17_03_18.jpg,14
10969,../scenario23_dev/unit1/camera_data/image_BS1_11586_18_00_57.jpg,2
7636,../scenario23_dev/unit1/camera_data/image_BS1_8253_17_50_15.jpg,3
1219,../scenario23_dev/unit1/camera_data/image_BS1_1219_17_01_44.jpg,11
11375,../scenario23_dev/unit1/camera_data/image_BS1_11992_18_02_22.jpg,19
1858,../scenario23_dev/unit1/camera_data/image_BS1_1858_17_03_39.jpg,14
10940,../scenario23_dev/unit1/camera_data/image_BS1_11557_18_00_50.jpg,2
1750,../scenario23_dev/unit1/camera_data/image_BS1_1750_17_03_23.jpg,15
4286,../scenario23_dev/unit1/camera_data/image_BS1_4903_17_13_28.jpg,19
2528,../scenario23_dev/unit1/camera_data/image_BS1_2528_17_05_21.jpg,17
63,../scenario23_dev/unit1/camera_data/image_BS1_63_16_58_50.jpg,17
17,../scenario23_dev/unit1/camera_data/image_BS1_17_16_58_44.jpg,20
7728,../scenario23_dev/unit1/camera_data/image_BS1_8345_17_50_36.jpg,15
3619,../scenario23_dev/unit1/camera_data/image_BS1_3619_17_08_36.jpg,14
4615,../scenario23_dev/unit1/camera_data/image_BS1_5232_17_14_22.jpg,13
6547,../scenario23_dev/unit1/camera_data/image_BS1_7164_17_47_20.jpg,17
3519,../scenario23_dev/unit1/camera_data/image_BS1_3519_17_08_09.jpg,15
4957,../scenario23_dev/unit1/camera_data/image_BS1_5574_17_15_18.jpg,15
3124,../scenario23_dev/unit1/camera_data/image_BS1_3124_17_06_58.jpg,20
1659,../scenario23_dev/unit1/camera_data/image_BS1_1659_17_02_56.jpg,19
7684,../scenario23_dev/unit1/camera_data/image_BS1_8301_17_50_29.jpg,7
7270,../scenario23_dev/unit1/camera_data/image_BS1_7887_17_49_13.jpg,19
2889,../scenario23_dev/unit1/camera_data/image_BS1_2889_17_06_22.jpg,20
4785,../scenario23_dev/unit1/camera_data/image_BS1_5402_17_14_49.jpg,15
11077,../scenario23_dev/unit1/camera_data/image_BS1_11694_18_01_13.jpg,2
2984,../scenario23_dev/unit1/camera_data/image_BS1_2984_17_06_37.jpg,17
2407,../scenario23_dev/unit1/camera_data/image_BS1_2407_17_05_02.jpg,15
6185,../scenario23_dev/unit1/camera_data/image_BS1_6802_17_46_18.jpg,26
10229,../scenario23_dev/unit1/camera_data/image_BS1_10846_17_58_25.jpg,18
4115,../scenario23_dev/unit1/camera_data/image_BS1_4732_17_12_57.jpg,20
314,../scenario23_dev/unit1/camera_data/image_BS1_314_16_59_23.jpg,19
11018,../scenario23_dev/unit1/camera_data/image_BS1_11635_18_01_03.jpg,2
3987,../scenario23_dev/unit1/camera_data/image_BS1_4604_17_12_31.jpg,14
6231,../scenario23_dev/unit1/camera_data/image_BS1_6848_17_46_25.jpg,17
964,../scenario23_dev/unit1/camera_data/image_BS1_964_17_01_04.jpg,20
8304,../scenario23_dev/unit1/camera_data/image_BS1_8921_17_53_11.jpg,13
6326,../scenario23_dev/unit1/camera_data/image_BS1_6943_17_46_39.jpg,15
2546,../scenario23_dev/unit1/camera_data/image_BS1_2546_17_05_29.jpg,15
5389,../scenario23_dev/unit1/camera_data/image_BS1_6006_17_16_32.jpg,17
11198,../scenario23_dev/unit1/camera_data/image_BS1_11815_18_01_50.jpg,8
7345,../scenario23_dev/unit1/camera_data/image_BS1_7962_17_49_23.jpg,13
1654,../scenario23_dev/unit1/camera_data/image_BS1_1654_17_02_55.jpg,19
4965,../scenario23_dev/unit1/camera_data/image_BS1_5582_17_15_19.jpg,14
6341,../scenario23_dev/unit1/camera_data/image_BS1_6958_17_46_47.jpg,20
11,../scenario23_dev/unit1/camera_data/image_BS1_11_16_58_43.jpg,20
5711,../scenario23_dev/unit1/camera_data/image_BS1_6328_17_45_03.jpg,15
5399,../scenario23_dev/unit1/camera_data/image_BS1_6016_17_16_34.jpg,15
2693,../scenario23_dev/unit1/camera_data/image_BS1_2693_17_05_52.jpg,22
2348,../scenario23_dev/unit1/camera_data/image_BS1_2348_17_04_53.jpg,12
4327,../scenario23_dev/unit1/camera_data/image_BS1_4944_17_13_35.jpg,19
5487,../scenario23_dev/unit1/camera_data/image_BS1_6104_17_44_33.jpg,21
4446,../scenario23_dev/unit1/camera_data/image_BS1_5063_17_13_53.jpg,15
6647,../scenario23_dev/unit1/camera_data/image_BS1_7264_17_47_47.jpg,25
2958,../scenario23_dev/unit1/camera_data/image_BS1_2958_17_06_32.jpg,14
10242,../scenario23_dev/unit1/camera_data/image_BS1_10859_17_58_26.jpg,18
4190,../scenario23_dev/unit1/camera_data/image_BS1_4807_17_13_11.jpg,25
6274,../scenario23_dev/unit1/camera_data/image_BS1_6891_17_46_31.jpg,14
4491,../scenario23_dev/unit1/camera_data/image_BS1_5108_17_14_00.jpg,15
9567,../scenario23_dev/unit1/camera_data/image_BS1_10184_17_56_30.jpg,14
10057,../scenario23_dev/unit1/camera_data/image_BS1_10674_17_58_00.jpg,17
8058,../scenario23_dev/unit1/camera_data/image_BS1_8675_17_52_32.jpg,16
11238,../scenario23_dev/unit1/camera_data/image_BS1_11855_18_01_57.jpg,18
2151,../scenario23_dev/unit1/camera_data/image_BS1_2151_17_04_24.jpg,12
1822,../scenario23_dev/unit1/camera_data/image_BS1_1822_17_03_33.jpg,15
3705,../scenario23_dev/unit1/camera_data/image_BS1_3705_17_08_50.jpg,15
10037,../scenario23_dev/unit1/camera_data/image_BS1_10654_17_57_57.jpg,17
3783,../scenario23_dev/unit1/camera_data/image_BS1_3783_17_09_02.jpg,12
7318,../scenario23_dev/unit1/camera_data/image_BS1_7935_17_49_19.jpg,11
1670,../scenario23_dev/unit1/camera_data/image_BS1_1670_17_02_58.jpg,17
9192,../scenario23_dev/unit1/camera_data/image_BS1_9809_17_55_33.jpg,17
4290,../scenario23_dev/unit1/camera_data/image_BS1_4907_17_13_29.jpg,17
4567,../scenario23_dev/unit1/camera_data/image_BS1_5184_17_14_13.jpg,11
7702,../scenario23_dev/unit1/camera_data/image_BS1_8319_17_50_32.jpg,8
7999,../scenario23_dev/unit1/camera_data/image_BS1_8616_17_52_23.jpg,16
2362,../scenario23_dev/unit1/camera_data/image_BS1_2362_17_04_56.jpg,14
5799,../scenario23_dev/unit1/camera_data/image_BS1_6416_17_45_15.jpg,16
7525,../scenario23_dev/unit1/camera_data/image_BS1_8142_17_49_57.jpg,10
8937,../scenario23_dev/unit1/camera_data/image_BS1_9554_17_54_54.jpg,17
6974,../scenario23_dev/unit1/camera_data/image_BS1_7591_17_48_32.jpg,23
1139,../scenario23_dev/unit1/camera_data/image_BS1_1139_17_01_32.jpg,15
7068,../scenario23_dev/unit1/camera_data/image_BS1_7685_17_48_45.jpg,24
1684,../scenario23_dev/unit1/camera_data/image_BS1_1684_17_03_00.jpg,15
6186,../scenario23_dev/unit1/camera_data/image_BS1_6803_17_46_19.jpg,26
665,../scenario23_dev/unit1/camera_data/image_BS1_665_17_00_13.jpg,28
8938,../scenario23_dev/unit1/camera_data/image_BS1_9555_17_54_54.jpg,17
10314,../scenario23_dev/unit1/camera_data/image_BS1_10931_17_58_44.jpg,12
7825,../scenario23_dev/unit1/camera_data/image_BS1_8442_17_50_50.jpg,25
7406,../scenario23_dev/unit1/camera_data/image_BS1_8023_17_49_34.jpg,10
6841,../scenario23_dev/unit1/camera_data/image_BS1_7458_17_48_13.jpg,14
1458,../scenario23_dev/unit1/camera_data/image_BS1_1458_17_02_22.jpg,14
4400,../scenario23_dev/unit1/camera_data/image_BS1_5017_17_13_45.jpg,10
5999,../scenario23_dev/unit1/camera_data/image_BS1_6616_17_45_43.jpg,15
1485,../scenario23_dev/unit1/camera_data/image_BS1_1485_17_02_28.jpg,17
7531,../scenario23_dev/unit1/camera_data/image_BS1_8148_17_49_58.jpg,14
10443,../scenario23_dev/unit1/camera_data/image_BS1_11060_17_59_02.jpg,16
9075,../scenario23_dev/unit1/camera_data/image_BS1_9692_17_55_15.jpg,17
5050,../scenario23_dev/unit1/camera_data/image_BS1_5667_17_15_32.jpg,15
6252,../scenario23_dev/unit1/camera_data/image_BS1_6869_17_46_28.jpg,11
10758,../scenario23_dev/unit1/camera_data/image_BS1_11375_18_00_22.jpg,4
264,../scenario23_dev/unit1/camera_data/image_BS1_264_16_59_16.jpg,12
408,../scenario23_dev/unit1/camera_data/image_BS1_408_16_59_35.jpg,15
9293,../scenario23_dev/unit1/camera_data/image_BS1_9910_17_55_48.jpg,17
4475,../scenario23_dev/unit1/camera_data/image_BS1_5092_17_13_58.jpg,12
10223,../scenario23_dev/unit1/camera_data/image_BS1_10840_17_58_24.jpg,18
730,../scenario23_dev/unit1/camera_data/image_BS1_730_17_00_27.jpg,14
6555,../scenario23_dev/unit1/camera_data/image_BS1_7172_17_47_21.jpg,13
5676,../scenario23_dev/unit1/camera_data/image_BS1_6293_17_44_58.jpg,15
1455,../scenario23_dev/unit1/camera_data/image_BS1_1455_17_02_22.jpg,14
3696,../scenario23_dev/unit1/camera_data/image_BS1_3696_17_08_49.jpg,15
1005,../scenario23_dev/unit1/camera_data/image_BS1_1005_17_01_11.jpg,6
7828,../scenario23_dev/unit1/camera_data/image_BS1_8445_17_50_50.jpg,24
3978,../scenario23_dev/unit1/camera_data/image_BS1_4595_17_12_30.jpg,12
5608,../scenario23_dev/unit1/camera_data/image_BS1_6225_17_44_49.jpg,20
3224,../scenario23_dev/unit1/camera_data/image_BS1_3224_17_07_13.jpg,17
10225,../scenario23_dev/unit1/camera_data/image_BS1_10842_17_58_24.jpg,17
5614,../scenario23_dev/unit1/camera_data/image_BS1_6231_17_44_50.jpg,20
10332,../scenario23_dev/unit1/camera_data/image_BS1_10949_17_58_46.jpg,14
9542,../scenario23_dev/unit1/camera_data/image_BS1_10159_17_56_26.jpg,14
719,../scenario23_dev/unit1/camera_data/image_BS1_719_17_00_25.jpg,8
10912,../scenario23_dev/unit1/camera_data/image_BS1_11529_18_00_47.jpg,2
7658,../scenario23_dev/unit1/camera_data/image_BS1_8275_17_50_25.jpg,20
1814,../scenario23_dev/unit1/camera_data/image_BS1_1814_17_03_32.jpg,15
3492,../scenario23_dev/unit1/camera_data/image_BS1_3492_17_07_53.jpg,20
8765,../scenario23_dev/unit1/camera_data/image_BS1_9382_17_54_28.jpg,17
559,../scenario23_dev/unit1/camera_data/image_BS1_559_16_59_57.jpg,17
2250,../scenario23_dev/unit1/camera_data/image_BS1_2250_17_04_40.jpg,12
5003,../scenario23_dev/unit1/camera_data/image_BS1_5620_17_15_24.jpg,19
1051,../scenario23_dev/unit1/camera_data/image_BS1_1051_17_01_18.jpg,15
1177,../scenario23_dev/unit1/camera_data/image_BS1_1177_17_01_39.jpg,11
11176,../scenario23_dev/unit1/camera_data/image_BS1_11793_18_01_47.jpg,6
4406,../scenario23_dev/unit1/camera_data/image_BS1_5023_17_13_47.jpg,14
2916,../scenario23_dev/unit1/camera_data/image_BS1_2916_17_06_26.jpg,20
9774,../scenario23_dev/unit1/camera_data/image_BS1_10391_17_57_00.jpg,17
10197,../scenario23_dev/unit1/camera_data/image_BS1_10814_17_58_20.jpg,17
4291,../scenario23_dev/unit1/camera_data/image_BS1_4908_17_13_29.jpg,17
11004,../scenario23_dev/unit1/camera_data/image_BS1_11621_18_01_01.jpg,2
10006,../scenario23_dev/unit1/camera_data/image_BS1_10623_17_57_53.jpg,17
6470,../scenario23_dev/unit1/camera_data/image_BS1_7087_17_47_10.jpg,17
10518,../scenario23_dev/unit1/camera_data/image_BS1_11135_17_59_13.jpg,6
5841,../scenario23_dev/unit1/camera_data/image_BS1_6458_17_45_21.jpg,15
5972,../scenario23_dev/unit1/camera_data/image_BS1_6589_17_45_39.jpg,15
8138,../scenario23_dev/unit1/camera_data/image_BS1_8755_17_52_46.jpg,17
6972,../scenario23_dev/unit1/camera_data/image_BS1_7589_17_48_32.jpg,23
3633,../scenario23_dev/unit1/camera_data/image_BS1_3633_17_08_38.jpg,14
6773,../scenario23_dev/unit1/camera_data/image_BS1_7390_17_48_04.jpg,11
6938,../scenario23_dev/unit1/camera_data/image_BS1_7555_17_48_27.jpg,14
2020,../scenario23_dev/unit1/camera_data/image_BS1_2020_17_04_03.jpg,17
7179,../scenario23_dev/unit1/camera_data/image_BS1_7796_17_49_00.jpg,8
3068,../scenario23_dev/unit1/camera_data/image_BS1_3068_17_06_49.jpg,13
4240,../scenario23_dev/unit1/camera_data/image_BS1_4857_17_13_21.jpg,12
5658,../scenario23_dev/unit1/camera_data/image_BS1_6275_17_44_56.jpg,15
10074,../scenario23_dev/unit1/camera_data/image_BS1_10691_17_58_03.jpg,17
3377,../scenario23_dev/unit1/camera_data/image_BS1_3377_17_07_36.jpg,20
666,../scenario23_dev/unit1/camera_data/image_BS1_666_17_00_13.jpg,29
2254,../scenario23_dev/unit1/camera_data/image_BS1_2254_17_04_40.jpg,12
2657,../scenario23_dev/unit1/camera_data/image_BS1_2657_17_05_47.jpg,20
8547,../scenario23_dev/unit1/camera_data/image_BS1_9164_17_53_56.jpg,19
3787,../scenario23_dev/unit1/camera_data/image_BS1_3787_17_09_03.jpg,12
2150,../scenario23_dev/unit1/camera_data/image_BS1_2150_17_04_24.jpg,12
3060,../scenario23_dev/unit1/camera_data/image_BS1_3060_17_06_48.jpg,12
10850,../scenario23_dev/unit1/camera_data/image_BS1_11467_18_00_37.jpg,2
1535,../scenario23_dev/unit1/camera_data/image_BS1_1535_17_02_35.jpg,17
804,../scenario23_dev/unit1/camera_data/image_BS1_804_17_00_40.jpg,16
8767,../scenario23_dev/unit1/camera_data/image_BS1_9384_17_54_29.jpg,17
7026,../scenario23_dev/unit1/camera_data/image_BS1_7643_17_48_39.jpg,17
5832,../scenario23_dev/unit1/camera_data/image_BS1_6449_17_45_19.jpg,16
3774,../scenario23_dev/unit1/camera_data/image_BS1_3774_17_09_00.jpg,12
414,../scenario23_dev/unit1/camera_data/image_BS1_414_16_59_36.jpg,15
